189.542506,182.880847,184.722862
30.734097,63.718503,195.894757
10.940667,17.034386,24.101046
192.306731,25.779146,14.039431
76.340524,3.012749,44.642324
142.253061,8.29882,186.459088
186.231993,118.607441,130.332558
66.81902,72.21547599999998,81.979235
194.836102,179.885103,67.589438
110.589756,88.100908,114.02393
17.913289,64.508422,193.012524
178.566677,16.528654,128.670939
89.173603,58.147157,62.024355
139.968416,171.294342,11.074117
106.960926,78.748225,196.845666
142.7697,163.773096,84.447872
124.853349,80.71408099999998,74.543715
164.540889,40.757991,6.169
183.356651,139.802959,57.772177
95.592645,85.66795,178.373513
63.91644,58.725074,158.690198
158.340945,1.555929,137.83183
109.37405,191.746379,58.825206
161.976269,139.137816,27.94029
114.365575,140.587111,41.273077
189.287333,162.553451,9.14118
167.932274,71.644216,2.122178
129.01835,107.791967,51.385355
38.962886,66.56963,153.012079
77.106364,48.368084,189.059811
24.293539,3.267908,74.081782
44.200472,6.401023,49.353704
185.504206,151.996874,60.332332
35.503309,97.421902,7.66145
148.390644,78.39262999999998,107.735589
115.446065,123.943482,187.713547
44.708215,148.458357,139.305823
176.654126,10.254036,181.005126
63.591952,110.378689,88.389961
51.961145,145.424744,196.343307
49.098284,24.407116,32.162878
84.969723,142.752467,193.647056
95.427964,78.735892,123.679261
59.267375,53.650391,172.249695
198.362373,87.178742,145.648104
129.48658,184.826798,96.845558
179.054766,68.257241,35.311776
22.972198,90.277705,140.518558
183.20294,141.15837,117.401156
51.820222,137.447964,51.450044
29.523089,20.051536,85.572607
35.482962,100.678364,0.41033
43.63756,185.230589,32.997031
66.928164,152.48789,177.469577
138.195355,161.325687,75.48880599999998
193.07658,16.278231,42.571214
155.38393,166.801021,153.020123
12.744758,32.967915,80.359634
152.029582,90.520071,155.411843
109.45303,171.360639,43.954879
42.253962,191.737416,22.700117
82.721761,135.938798,119.88263
21.577663,59.837514,164.485556
153.576313,54.995756,34.958222
89.205129,9.336988,52.540168
124.029899,81.64770799999998,114.625622
43.444728,5.217333,52.291362
158.47559,36.962496,29.229901
77.33212899999998,161.649363,110.154384
25.724231,110.587228,23.824688
